snapshot,BECCS,Biogas,Biomass,CCGT,DSR,Hard coal,Hydro,Oil,Other RES,PV,SCGT,Wind,Wind offshore,demand
2030-01-06 21:00:00,0.0,132.6343582498,159.8207760679,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,54.9285998147,623.053821889,3287.3582594504915
2030-01-06 22:00:00,0.0,131.78054625593,157.12875735010002,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,52.1467680733,696.43026142,2946.9010696331993
2030-01-06 23:00:00,0.0,131.51032745269998,156.2767734456,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,47.954463923,718.700773851,2650.5711879063474
2030-01-07 00:00:00,0.0,131.66005244673,156.74884749630002,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,43.8525391667,730.741891437,2736.026428628336
2030-01-07 01:00:00,0.0,131.51411435311,156.2887133187,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,39.0099946376,758.100693416,2665.993335974882
2030-01-07 02:00:00,0.0,131.11129538869,155.0186489486,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,34.3550120099,774.099695652,2572.2964190336675
2030-01-07 03:00:00,0.0,131.03187101717,154.7682286028,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,27.3109490997,773.253930233,2494.705012641199
2030-01-07 04:00:00,0.0,130.91760213498,154.4079455757,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,22.5962001735,745.504400802,2452.4477267158295
2030-01-07 05:00:00,0.0,130.26996676126,152.3659895468,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,19.281654763,741.083098429,2532.0717552011665
2030-01-07 06:00:00,0.0,132.6809572323,159.9676999037,5196.0,0.0,0.0,1.8889325,0.0,0.0,0.0,1581.0,15.9716286972,732.539105813,2788.043400083726
